,Time,gLong,sLap,vCar,gLat,Lap,aCamberFL,aCamberFR,aSlipFL,aSlipFR,FzTyreFL,FzTyreFR
967,193.4,0.2866231595078558,871.1649885290399,280.68395205845314,0.48104089079245493,3.0,9.420518561753594,9.420518561753594,0.38483271263396396,0.38483271263396396,4868.754052168068,4854.316771561972
968,193.60000000000002,0.3555183729923199,889.0562257749943,283.0671039704387,0.7338615234944688,3.0,9.492013119113162,9.492013119113162,0.5870892187955751,0.5870892187955751,4982.2460508965605,4943.6221988201505
969,193.8,0.2829423909845139,905.2983086806312,284.73350392161603,0.9244547707976333,3.0,9.54200511764848,9.54200511764848,0.7395638166381067,0.7395638166381067,5012.736177656375,5000.964981147283
970,194.0,-1.1102230246251565e-16,920.0000000000002,285.50000000000006,1.0,3.0,9.565000000000001,9.565000000000001,0.8,0.8,4966.05168567503,4921.36113685353
971,194.20000000000002,-0.5303516889535327,933.2923882535946,285.1472514505611,0.9252503085601204,3.0,9.554417543516832,9.554417543516832,0.7402002468480964,0.7402002468480964,4997.2966646379155,5046.93330913147
972,194.4,-1.2177462668992058,945.3958650276784,283.31116214609256,0.7352537145788234,3.0,9.499334864382776,9.499334864382776,0.5882029716630587,0.5882029716630587,4837.265656528401,4844.617021225361
973,194.60000000000002,-1.9399650003682316,956.5531476749672,279.59144711634303,0.4826319663174311,3.0,9.387743413490291,9.387743413490291,0.3861055730539449,0.3861055730539449,4810.924148587556,4774.442480076228
974,194.8,-2.5747891558914437,967.0069535481698,273.5878213910625,0.2200068120373812,3.0,9.207634641731875,9.207634641731875,0.17600544962990497,0.17600544962990497,4695.696299374679,4654.546821537332
975,195.0,-2.999999999999999,976.9999999999998,264.8999999999999,2.0469737016526324e-16,3.0,8.946999999999997,8.946999999999997,1.637578961322106e-16,1.637578961322106e-16,4543.345061223864,4506.32287402226
976,195.20000000000002,-3.127745208201673,986.7146127969028,253.31499410010917,-0.13581473963417134,3.0,8.599449823003276,8.599449823003276,-0.10865179170733708,-0.10865179170733708,4336.831650830129,4352.821273811861
977,195.4,-3.0076380919111023,996.0915513602486,239.36899935717585,-0.19005574910776682,3.0,8.181069980715275,8.181069980715275,-0.15204459928621347,-0.15204459928621347,3941.1722635358606,3863.089432497747
978,195.60000000000002,-2.723658371519669,1005.0111835251447,223.78550756418542,-0.17638938876428265,3.0,7.713565226925563,7.713565226925563,-0.14111151101142613,-0.14111151101142613,3654.3158566722377,3657.683610936491
979,195.8,-2.3597857674188494,1013.3538771266932,207.28801051413114,-0.10848201894720068,3.0,7.218640315423934,7.218640315423934,-0.08678561515776055,-0.08678561515776055,3386.559853498297,3416.7521675597723
980,196.0,-2.0000000000000004,1021.0000000000002,190.59999999999997,-2.7755575615628914e-17,3.0,6.717999999999999,6.717999999999999,-2.2204460492503132e-17,-2.2204460492503132e-17,3243.2512399853786,3217.2142814530703
981,196.20000000000002,-1.7106674782398035,1027.897160558799,174.38637214899626,0.13800864997653486,3.0,6.231591164469887,6.231591164469887,0.1104069199812279,0.1104069199812279,2894.8125276882274,2885.7591793154033
982,196.4,-1.4877013654563718,1034.2619295313284,159.07764042520142,0.30496928185224115,3.0,5.772329212756042,5.772329212756042,0.24397542548179293,0.24397542548179293,2708.2517683034725,2731.0107094407094
983,196.60000000000002,-1.309401513552999,1040.3781182244602,145.04572262690584,0.5029255887397135,3.0,5.351371678807175,5.351371678807175,0.40234047099177084,0.40234047099177084,2606.6538505107233,2650.3332872582123
984,196.8,-1.1540677744330967,1046.5295379450606,132.6625365524079,0.7339212637514422,3.0,4.979876096572236,4.979876096572236,0.5871370110011538,0.5871370110011538,2340.6874314365073,2358.7254762897273
985,197.0,-1.0000000000000002,1053.0,122.30000000000001,0.9999999999999999,3.0,4.6690000000000005,4.6690000000000005,0.7999999999999999,0.7999999999999999,2404.594081189444,2337.1047972336364
986,197.20000000000002,-0.8295848788390139,1059.9687449679068,114.18271730389877,1.2957801397281012,3.0,4.425481519116962,4.425481519116962,1.036624111782481,1.036624111782481,2408.0964662779356,2390.5856109312904
987,197.4,-0.6415564462633783,1067.1967305144394,107.94603894201607,1.58617862169883,3.0,4.2383811682604815,4.2383811682604815,1.2689428973590642,1.2689428973590642,2317.8996006747434,2365.8619308872726
988,197.60000000000002,-0.43873557426820087,1074.3403435770203,103.078001928183,1.8286870338055545,3.0,4.09234005784549,4.09234005784549,1.4629496270444438,1.4629496270444438,2331.0798182996937,2256.1240737303397
989,197.8,-0.22394313484869777,1081.055971093067,99.0666432762336,1.9807969639414982,3.0,3.9719992982870083,3.9719992982870083,1.5846375711531986,1.5846375711531986,2198.446017144336,2138.7148414846943
990,198.0,5.551115123125783e-17,1087.0,95.4,1.9999999999999996,3.0,3.862,3.862,1.5999999999999996,1.5999999999999996,2152.528256083435,2171.593834137322
991,198.20000000000002,0.229006993595959,1091.9958595695784,91.7307586354048,1.8628707911111577,3.0,3.751922759062144,3.751922759062144,1.4902966328889262,1.4902966328889262,2044.2611431356938,2123.369251481643
992,198.4,0.45392715050991866,1096.5351484109144,88.37020380673313,1.622316231352466,3.0,3.6511061142019936,3.6511061142019936,1.2978529850819729,1.2978529850819729,2079.002989368716,2011.3900053922632
993,198.60000000000002,0.6643438106259384,1101.2765074674626,85.79426966035857,1.350326276038155,3.0,3.573828089810757,3.573828089810757,1.0802610208305239,1.0802610208305239,2220.2734841885344,2181.818170910651
994,198.8,0.8498403138279553,1106.8785776826733,84.47889034265621,1.1188908804825872,3.0,3.5343667102796865,3.5343667102796865,0.8951127043860698,0.8951127043860698,2217.9570942503838,2145.518448490537
995,199.0,1.0,1113.9999999999998,84.9,1.0,3.0,3.547,3.547,0.8,0.8,2053.99678116653,2079.431484072845
996,199.20000000000002,1.1055569044552778,1122.9998167537824,87.38144815448061,1.0367366958272328,3.0,3.6214434446344184,3.6214434446344184,0.8293893566617863,0.8293893566617863,2058.067528853006,2053.977195981406
997,199.4,1.1618478442237352,1133.0386758419017,91.63874583105104,1.156556452891286,3.0,3.7491623749315313,3.7491623749315313,0.9252451623130288,0.9252451623130288,2241.437442681543,2242.746468849641
998,199.60000000000002,1.1653603317645598,1142.9776265531325,97.23531943038202,1.2580078620417339,3.0,3.9170595829114605,3.9170595829114605,1.0064062896333872,1.0064062896333872,2122.76055648093,2107.127036987779
999,199.8,1.1125818795369222,1151.6777181762411,103.73459535314156,1.2396395141281082,3.0,4.1120378605942465,4.1120378605942465,0.9917116113024866,0.9917116113024866,2180.0426612766364,2151.2937492444366
1000,200.0,0.9999999999999999,1158.0,110.70000000000002,0.9999999999999996,3.0,4.321,4.321,0.7999999999999997,0.7999999999999997,2246.1793624025254,2266.44236529031
1001,200.20000000000002,0.8287653885829603,1161.268873415296,117.72424874667429,0.4781824255798715,3.0,4.531727462400228,4.531727462400228,0.3825459404638972,0.3825459404638972,2373.925056431798,2396.569936791963
1002,200.4,0.6186814725951433,1162.6621482214775,124.5172128690634,-0.22454204291762522,3.0,4.735516386071902,4.735516386071902,-0.17963363433410018,-0.17963363433410018,2420.394003906661,2491.252067219534
1003,200.60000000000002,0.39421486231580855,1163.8209863200123,130.8180526181166,-0.9663577242051776,3.0,4.924541578543498,4.924541578543498,-0.7730861793641421,-0.7730861793641421,2507.156703511491,2451.3486913062807
1004,200.8,0.17983216802433424,1166.3865496123644,136.36592824477938,-1.6054489369950897,3.0,5.090977847343382,5.090977847343382,-1.2843591495960718,-1.2843591495960718,2598.9522928174715,2664.643950520264
1005,201.0,-2.7755575615628914e-17,1172.0,140.9,-2.0000000000000004,3.0,5.227,5.227,-1.6000000000000005,-1.6000000000000005,2590.378265392188,2547.038548262911
1006,201.20000000000002,-0.12461845878718697,1181.7486895850368,144.21515685882522,-2.053466398146922,3.0,5.326454705764757,5.326454705764757,-1.6427731185175376,-1.6427731185175376,2704.989824664005,2716.3123972454528
1007,201.4,-0.18857373460433466,1194.5047312721879,146.32920269269627,-1.8503882812208612,3.0,5.389876080780888,5.389876080780888,-1.480310624976689,-1.480310624976689,2711.000046885382,2656.5935291757787
1008,201.60000000000002,-0.1902197810278958,1208.5864281668228,147.31567009715505,-1.5205769652213046,3.0,5.4194701029146515,5.4194701029146515,-1.2164615721770438,-1.2164615721770438,2719.1550495380498,2766.711209460384
1009,201.8,-0.1279105516343044,1222.312083374304,147.24809166774247,-1.1938437661478638,3.0,5.417442750032274,5.417442750032274,-0.9550750129182911,-0.9550750129182911,2613.390341230822,2688.433418373414
1010,202.0,-5.551115123125783e-17,1234.0,146.20000000000002,-1.0,3.0,5.386,5.386,-0.8,-0.8,2572.941819229597,2674.5039629422567
1011,202.20000000000002,0.18970844656575644,1242.4563682445619,144.33832381802625,-1.0323168329922199,3.0,5.330149714540787,5.330149714540787,-0.825853466393776,-0.825853466393776,2678.191039352231,2669.4972999801366
1012,202.4,0.41561346582219166,1248.4389266897726,142.20357636015174,-1.2379048321989272,3.0,5.266107290804552,5.266107290804552,-0.9903238657591418,-0.9903238657591418,2599.0896562248327,2647.313651289744
1013,202.60000000000002,0.6466642617957878,1253.1933010127038,140.4296669932639,-1.5273344149095616,3.0,5.212890009797917,5.212890009797917,-1.2218675319276493,-1.2218675319276493,2502.08116753551,2434.238926806605
1014,202.8,0.8518100385129037,1257.965116890423,139.65050508425082,-1.8111759984134372,3.0,5.189515152527525,5.189515152527525,-1.4489407987307499,-1.4489407987307499,2525.1854077524854,2520.27653381689
1015,203.0,1.0000000000000002,1264.0000000000002,140.5,-2.0000000000000004,3.0,5.215,5.215,-1.6000000000000005,-1.6000000000000005,2508.868418785485,2557.98411645309
1016,203.20000000000002,1.0697846725242288,1272.1938374367205,143.41474786906963,-2.025266269884233,3.0,5.302442436072089,5.302442436072089,-1.6202130159073864,-1.6202130159073864,2576.602589458509,2508.3968782049105
1017,203.4,1.0781198713155935,1282.043561968723,148.04209186669652,-1.9019923899834466,3.0,5.441262756000896,5.441262756000896,-1.5215939119867574,-1.5215939119867574,2516.8718549797777,2523.54716084698
1018,203.60000000000002,1.0515627338448454,1292.6963677823674,153.83206192978946,-1.6660853751405167,3.0,5.614961857893683,5.614961857893683,-1.3328683001124135,-1.3328683001124135,2799.0548331656537,2827.6002234463244
1019,203.8,1.016670397582735,1303.299449064007,160.2346879952545,-1.3534522401984108,3.0,5.807040639857634,5.807040639857634,-1.0827617921587287,-1.0827617921587287,2655.4146985493253,2670.351143068737
1020,204.0,0.9999999999999999,1313.0000000000002,166.7,-1.0,3.0,6.0009999999999994,6.0009999999999994,-0.8,-0.8,2864.3758849805004,2898.2864949381183
1021,204.20000000000002,1.0191528633373623,1321.2242820085626,172.7922847056968,-0.6346180874708126,3.0,6.183768541170904,6.183768541170904,-0.5076944699766501,-0.5076944699766501,3005.6318197587225,3020.8057383840764
1022,204.4,1.0559070489154405,1328.5148254353378,178.5328561730627,-0.2581256078672622,3.0,6.355985685191881,6.355985685191881,-0.20650048629380977,-0.20650048629380977,3123.3525439420073,3119.719642565913
1023,204.60000000000002,1.0830848028248412,1335.6932278578336,184.05728528758132,0.13567591547176566,3.0,6.521718558627439,6.521718558627439,0.10854073237741253,0.10854073237741253,3086.4037777666576,3039.6959526039127
1024,204.8,1.073508371156158,1343.581086853553,189.50114293473288,0.5529849592071661,3.0,6.685034288041987,6.685034288041987,0.4423879673657329,0.4423879673657329,3133.940358237669,3165.7988794555476
1025,205.0,1.0,1353.0000000000005,195.0,0.9999999999999998,3.0,6.85,6.85,0.7999999999999998,0.7999999999999998,3291.9411164270714,3235.3740979995355
1026,205.20000000000002,0.84560387412632,1364.5170345290362,200.62731330814592,1.4757386197676539,3.0,7.018819399244377,7.018819399244377,1.1805908958141231,1.1805908958141231,3315.3871993311063,3374.0209466371994
1027,205.4,0.6342519330226413,1377.681136289928,206.20808344105336,1.9504948214525573,3.0,7.1862425032316,7.1862425032316,1.560395857162046,1.560395857162046,3419.2823454385552,3406.1059312105367
1028,205.60000000000002,0.400098054855765,1391.7867207863048,211.50519691988896,2.3873817132537156,3.0,7.345155907596668,7.345155907596668,1.9099053706029725,1.9099053706029725,3652.033073484928,3618.2263246052
1029,205.8,0.17729611779261178,1406.1282035217864,216.28154026581586,2.749512403369881,3.0,7.488446207974476,7.488446207974476,2.1996099226959047,2.1996099226959047,3627.790806082692,3652.0535753892345
1030,206.0,-1.249000902703301e-16,1420.0,220.3,3.0000000000000004,3.0,7.609,7.609,2.4000000000000004,2.4000000000000004,3667.26741510183,3705.2021904532235
1031,206.20000000000002,-0.10488013243389119,1432.855869093142,223.38792661025437,3.1117082217146397,3.0,7.7016377983076305,7.7016377983076305,2.4893665773717117,2.4893665773717117,3724.954755417653,3642.8386931591144
1032,206.4,-0.1394089617354864,1444.7869431476845,225.63052645098165,3.0965032285710383,3.0,7.768915793529449,7.768915793529449,2.477202582856831,2.477202582856831,3756.328279633768,3739.017392198106
1033,206.60000000000002,-0.11289488220991302,1456.043697878676,227.17746984323387,2.9760017909981453,3.0,7.815324095297016,7.815324095297016,2.3808014327985165,2.3808014327985165,3670.1852479476297,3670.9326503252705
1034,206.8,-0.034646288162294196,1466.87660900116,228.1784271080618,2.7718206794249443,3.0,7.845352813241854,7.845352813241854,2.2174565435399556,2.2174565435399556,3888.9912287359707,3909.662980721162
1035,207.0,0.08602842610225495,1477.5361522301837,228.78306856651722,2.505576664280372,3.0,7.863492056995516,7.863492056995516,2.004461331424298,2.004461331424298,3842.982043695426,3860.073376283914
1036,207.20000000000002,0.2398208662786438,1488.272803280794,229.1410645396512,2.198886515993328,3.0,7.874231936189536,7.874231936189536,1.7591092127946624,1.7591092127946624,3908.5057230605703,3911.153707517068
1037,207.4,0.4174226380617128,1499.3370378680343,229.40208534851521,1.873367004992851,3.0,7.882062560455457,7.882062560455457,1.4986936039942809,1.4986936039942809,3798.339536423094,3775.22891038689
1038,207.60000000000002,0.6095253471463951,1510.9793317069525,229.71580131416044,1.5506349017077994,3.0,7.891474039424813,7.891474039424813,1.2405079213662396,1.2405079213662396,3765.039474404766,3735.4084102510915
1039,207.8,0.8068205992275201,1523.450160512592,230.2318827576383,1.252306976567216,3.0,7.906956482729148,7.906956482729148,1.0018455812537728,1.0018455812537728,3868.4984534473188,3889.2363005173565
1040,208.0,1.0000000000000004,1537.0,231.1,1.0000000000000002,3.0,7.933,7.933,0.8000000000000003,0.8000000000000003,3904.8869293706603,3904.8597599737086
1041,208.20000000000002,1.1790975797201206,1551.7883772445427,232.4399527503036,0.8095669705348442,3.0,7.973198582509108,7.973198582509108,0.6476535764278754,0.6476535764278754,3964.7896132895617,4013.953199206283
1042,208.4,1.331517066889595,1567.6110247628549,234.25205826963244,0.6738057990995912,3.0,8.027561748088974,8.027561748088974,0.5390446392796729,0.5390446392796729,3953.025367327266,3880.256004250181
1043,208.60000000000002,1.4440046145716066,1584.1727264318977,236.5067632070771,0.5797506247217584,3.0,8.095202896212314,8.095202896212314,0.4638004997774068,0.4638004997774068,4044.932606148615,4072.8571033123553
1044,208.8,1.5033063758292635,1601.178266128624,239.17451421172723,0.5144355864289304,3.0,8.175235426351817,8.175235426351817,0.41154846914314436,0.41154846914314436,4047.6823655391013,4099.715306666168
1045,209.0,1.496168503725729,1618.3324277299942,242.22575793267333,0.4648948232486507,3.0,8.266772737980201,8.266772737980201,0.3719158585989206,0.3719158585989206,4185.261530086592,4199.751815811832
1046,209.20000000000002,1.409337151324126,1635.339995112967,245.630941019006,0.41816247420847147,3.0,8.36892823057018,8.36892823057018,0.3345299793667772,0.3345299793667772,4078.131372393603,4076.8386858330186
1047,209.4,1.2295584716876216,1651.905752154495,249.36051011981448,0.36127267833596405,3.0,8.480815303594433,8.480815303594433,0.28901814266877124,0.28901814266877124,4086.7837048445617,4114.100108234975
1048,209.60000000000002,0.9435786178793026,1667.73448273154,253.38491188419,0.28125957465866763,3.0,8.6015473565257,8.6015473565257,0.22500765972693412,0.22500765972693412,4346.341844121146,4343.787978367355
1049,209.8,0.5381437429623916,1682.530970721055,257.6745929612216,0.16515730220416286,3.0,8.730237788836648,8.730237788836648,0.13212584176333028,0.13212584176333028,4336.224987866622,4401.779839692385
1050,210.0,-4.440892098500626e-16,1695.9999999999995,262.2,-1.1102230246251565e-16,3.0,8.866,8.866,-8.881784197001253e-17,-8.881784197001253e-17,4418.624633287646,4478.941520834358
1051,210.20000000000002,-0.666944566918558,1708.0055488338953,266.7969511909101,-0.2190548561958868,3.0,9.003908535727302,9.003908535727302,-0.17524388495670945,-0.17524388495670945,4490.187801964354,4495.292270434847
1052,210.4,-1.3901343495985687,1719.048373042509,270.76275088951047,-0.46435644370382617,3.0,9.122882526685315,9.122882526685315,-0.37148515496306095,-0.37148515496306095,4753.217131472603,4728.403474970697
1053,210.60000000000002,-2.0798518488194238,1729.7884228341768,273.26007499265654,-0.7001306031138637,3.0,9.197802249779697,9.197802249779697,-0.5601044824910909,-0.5601044824910909,4796.444205196089,4803.931583519131
1054,210.8,-2.6463795653601285,1740.885648417229,273.45159939720145,-0.8906031750159144,3.0,9.203547981916044,9.203547981916044,-0.7124825400127315,-0.7124825400127315,4623.821920061572,4626.155922714051
1055,211.0,-3.0,1752.9999999999998,270.5,-0.9999999999999998,3.0,9.115,9.115,-0.7999999999999998,-0.7999999999999998,4630.556026701416,4597.308253902537
1056,211.20000000000002,-3.079520609742571,1766.568012549214,263.8240422788836,-0.999916899921696,3.0,8.914721268366508,8.914721268366508,-0.7999335199373568,-0.7999335199373568,4482.17019410419,4539.215193265823
1057,211.4,-2.9378486764886733,1781.1325600651492,253.866850035601,-0.8914296216989761,3.0,8.616005501068031,8.616005501068031,-0.7131436973591809,-0.7131436973591809,4407.2534562926885,4403.383336864068
1058,211.60000000000002,-2.6564164383634594,1796.0131013064795,241.32763665287462,-0.6829838935153809,3.0,8.239829099586238,8.239829099586238,-0.5463871148123047,-0.5463871148123047,4052.994056375267,4008.0407619299876
1059,211.8,-2.316656133492189,1810.529095031872,226.90561551343308,-0.38302544355454005,3.0,7.8071684654029925,7.8071684654029925,-0.30642035484363206,-0.30642035484363206,3805.164824996958,3729.809084974811
1060,212.0,-2.0000000000000004,1824.0,211.30000000000004,0.0,3.0,7.339000000000001,7.339000000000001,0.0,0.0,3533.2264868904626,3552.726603875897
1061,212.20000000000002,-1.7669729941111862,1835.8904009692549,195.22287969355153,0.4507224558827104,3.0,6.856686390806546,6.856686390806546,0.3605779647061684,0.3605779647061684,3396.952098834215,3318.2608745394623
1062,212.4,-1.5944709444467318,1846.2453866968972,179.43784896808378,0.9260749304997554,3.0,6.3831354690425135,6.3831354690425135,0.7408599443998044,0.7408599443998044,2980.0047630868507,2940.9576329461333
1063,212.60000000000002,-1.4384823977266497,1855.2551719399146,164.72137839583758,1.3760661771755267,3.0,5.941641351875127,5.941641351875127,1.1008529417404214,1.1008529417404214,2748.4354933261275,2839.3340627980406
1064,212.8,-1.2549959006710552,1863.1099714552872,151.8499385490621,1.750704949234162,3.0,5.555498156471863,5.555498156471863,1.4005639593873296,1.4005639593873296,2684.138913436086,2641.130573678453
1065,213.0,-1.0,1869.9999999999998,141.6,2.0,3.0,5.247999999999999,5.247999999999999,1.6,1.6,2621.94216293219,2539.8919956582113
1066,213.20000000000002,-0.6445874138125813,1876.1263835737727,134.53643894690381,2.0850270763910204,3.0,5.036093168407114,5.036093168407114,1.6680216611128165,1.6680216611128165,2556.839038652792,2539.018518454227
1067,213.4,-0.22026754572436524,1881.7338931472632,130.37775409206176,2.011129899700008,3.0,4.911332622761853,4.911332622761853,1.6089039197600066,1.6089039197600066,2469.417847407876,2417.6622047709343
1068,213.60000000000002,0.22634602927021735,1887.078210933869,128.63084976376723,1.7947191848134634,3.0,4.858925492913016,4.858925492913016,1.4357753478507709,1.4357753478507709,2500.189649625508,2506.343097774232
1069,213.8,0.6486397361764975,1892.4150191469823,128.80263029031522,1.452205646617962,3.0,4.864078908709457,4.864078908709457,1.1617645172943696,1.1617645172943696,2449.033657851165,2465.224811918638
1070,214.0,1.0000000000000007,1898.0000000000002,130.4,1.0,3.0,4.912,4.912,0.8,0.8,2489.152358964135,2440.5256337215046
1071,214.20000000000002,1.2444559689763328,1904.0470863156468,132.99446316672248,0.45845772500039056,3.0,4.9898338950016745,4.9898338950016745,0.36676618000031247,0.36676618000031247,2411.4671322709246,2494.0582905617907
1072,214.4,1.388607684261469,1910.6032133539554,136.41592384680547,-0.13628663772228478,3.0,5.092477715404164,5.092477715404164,-0.10902931017782783,-0.10902931017782783,2500.4165091465043,2422.4563079498507
1073,214.60000000000002,1.4496979102416137,1917.6735669842926,140.5588860421795,-0.7441537823553808,3.0,5.216766581265385,5.216766581265385,-0.5953230258843046,-0.5953230258843046,2450.244079422968,2463.5785532650125
1074,214.8,1.4449694113029088,1925.2633330760204,145.31785375477273,-1.3250644030859147,3.0,5.359535612643182,5.359535612643182,-1.0600515224687317,-1.0600515224687317,2550.531303692846,2550.6622183066615
1075,215.0,1.3916649518315278,1933.3776974985037,150.58733098651524,-1.8389391941011708,3.0,5.517619929595457,5.517619929595457,-1.4711513552809368,-1.4711513552809368,2637.1851885162564,2628.6663516030617
1076,215.20000000000002,1.3070272962136147,1942.0218461211084,156.26182173933736,-2.2456988495883947,3.0,5.68785465218012,5.68785465218012,-1.7965590796707158,-1.7965590796707158,2719.579048630573,2686.6900875019537
1077,215.4,1.2082992088353532,1951.200964813195,162.23583001516684,-2.5052640637346597,3.0,5.867074900455005,5.867074900455005,-2.0042112509877277,-2.0042112509877277,2848.469009794018,2880.344927440941
1078,215.60000000000002,1.1127234540828794,1960.920239444131,168.40385981593488,-2.577555530727227,3.0,6.052115794478047,6.052115794478047,-2.0620444245817815,-2.0620444245817815,2916.397760621952,3009.7337188717693
1079,215.8,1.0375427963423804,1971.184855883278,174.66041514356917,-2.422493944753266,3.0,6.239812454307075,6.239812454307075,-1.937995155802613,-1.937995155802613,3019.7914987492823,3009.3868696748427
1080,216.0,1.0,1982.0000000000005,180.90000000000003,-1.9999999999999996,3.0,6.4270000000000005,6.4270000000000005,-1.5999999999999996,-1.5999999999999996,3075.8378763525557,3079.055551315828
1081,216.20000000000002,1.0094950238996971,1993.382736534265,187.03351032890473,-1.2982082371257413,3.0,6.611005309867141,6.611005309867141,-1.0385665897005931,-1.0385665897005931,3213.9779688475746,3211.6712572653287
1082,216.4,1.0440566047166084,2005.3976457084316,193.03740984094546,-0.41810858267406986,3.0,6.791122295228363,6.791122295228363,-0.33448686613925593,-0.33448686613925593,3193.748442631132,3157.7653811151195
1083,216.60000000000002,1.0738706735836747,2018.1211866154688,198.90455418853503,0.5110951903406273,3.0,6.9671366256560505,6.9671366256560505,0.4088761522725019,0.4088761522725019,3289.360046100594,3276.3749914337504
1084,216.8,1.0691231616338235,2031.6298183483364,204.6277990240826,1.3601993089034723,3.0,7.138833970722478,7.138833970722478,1.0881594471227778,1.0881594471227778,3356.036713517361,3356.794887119482
1085,217.0,0.9999999999999999,2046.0,210.19999999999996,1.9999999999999993,3.0,7.305999999999998,7.305999999999998,1.5999999999999996,1.5999999999999996,3467.327297143503,3470.398065194591
1086,217.20000000000002,0.8475250635253244,2061.192588861074,215.6088504101427,2.336994930711824,3.0,7.468265512304281,7.468265512304281,1.8695959445694592,1.8695959445694592,3664.879002881358,3683.055229220032
1087,217.4,0.6360740018938175,2076.7060350127576,220.8213941141395,2.420487528505185,3.0,7.624641823424185,7.624641823424185,1.9363900228041482,1.9363900228041482,3713.479890949521,3676.8332503333527
1088,217.60000000000002,0.40086040849961097,2091.9231867339076,225.79951261306587,2.335482660942645,3.0,7.773985378391976,7.773985378391976,1.868386128754116,1.868386128754116,3758.85955192367,3708.8500133461953
1089,217.8,0.17709787673695584,2106.22689230337,230.5050874079944,2.1669851955867463,3.0,7.915152622239832,7.915152622239832,1.7335881564693971,1.7335881564693971,3878.1506685198415,3920.301915120254
1090,218.0,-1.3877787807814457e-17,2118.9999999999995,234.9,1.9999999999999996,3.0,8.047,8.047,1.5999999999999996,1.5999999999999996,3891.707827658097,3924.8491113770574
1091,218.20000000000002,-0.10359527800106216,2129.8869080214454,238.94628803052703,1.9022285142785746,3.0,8.168388640915811,8.168388640915811,1.5217828114228598,1.5217828114228598,4033.3419135816116,3989.1020783462777
1092,218.4,-0.14035261229190432,2139.578214240538,242.6066137024973,1.8721584686533501,3.0,8.278198411074918,8.278198411074918,1.4977267749226801,1.4977267749226801,4169.093969936019,4101.084923588255
1093,218.60000000000002,-0.1253123075822196,2149.0260664489088,245.84379535920473,1.8909741658888353,3.0,8.375313860776142,8.375313860776142,1.5127793327110683,1.5127793327110683,4142.201361761269,4184.305580464143
1094,218.8,-0.07351466858169184,2159.1826124381864,248.62065134394123,1.9398599087495445,3.0,8.458619540318237,8.458619540318237,1.5518879269996357,1.5518879269996357,4273.30914320068,4256.51184230772
1095,219.0,-6.938893903907228e-17,2171.0,250.90000000000003,2.0,3.0,8.527000000000001,8.527000000000001,1.6,1.6,4228.539714559138,4179.072032613488
1096,219.20000000000002,0.07885604847889124,2185.1477790531494,252.7219974677513,2.0540910121738776,3.0,8.58165992403254,8.58165992403254,1.643272809739102,1.643272809739102,4184.619697437314,4233.754601647737
1097,219.4,0.1413364472737934,2201.165108025092,254.436151075872,2.0908785968814128,3.0,8.633084532276161,8.633084532276161,1.6727028775051302,1.6727028775051302,4260.661640000394,4278.105659672056
1098,219.60000000000002,0.16438882182925635,2218.308547470465,256.4693059501176,2.100620675502014,3.0,8.694079178503527,8.694079178503527,1.6804965404016112,1.6804965404016112,4407.0359199129125,4477.856464018699
1099,219.8,0.12496079758980994,2235.8346579438894,259.248307216242,2.073575169415075,3.0,8.777449216487259,8.777449216487259,1.65886013553206,1.65886013553206,4522.8153089539655,4472.391165935291
1100,220.0,5.551115123125783e-17,2252.9999999999995,263.2,2.0,3.0,8.895999999999999,8.895999999999999,1.6,1.6,4482.1749336256935,4453.695173922191
1101,220.20000000000002,-0.22552051258330305,2269.2168797138006,268.5709085381738,1.8735912291098973,3.0,9.057127256145213,9.057127256145213,1.498872983287918,1.498872983287918,4643.351445807576,4579.094420938825
1102,220.4,-0.5345259501536457,2284.52058524178,274.88627351164894,1.701797480492855,3.0,9.246588205349468,9.246588205349468,1.361437984394284,1.361437984394284,4777.043564620625,4793.475170255188
1103,220.60000000000002,-0.9019160897923524,2299.1021502608082,281.4910147123412,1.4955055183706105,3.0,9.444730441370236,9.444730441370236,1.1964044146964885,1.1964044146964885,4868.549929697902,4851.519421367699
1104,220.8,-1.302590708580559,2313.152608447746,287.73005193216255,1.265602106965005,3.0,9.631901557964877,9.631901557964877,1.012481685572004,1.012481685572004,5048.957955313602,5047.801757850506
1105,221.0,-1.7114495835995596,2326.862993479462,292.94830496302785,1.0229740104977947,3.0,9.788449148890836,9.788449148890836,0.8183792083982357,0.8183792083982357,5152.080575213383,5126.417144308922
1106,221.20000000000002,-2.1033924919306504,2340.4243390328224,296.4906935968516,0.7785079931907262,3.0,9.894720807905548,9.894720807905548,0.622806394552581,0.622806394552581,5265.134085529336,5316.272501734034
1107,221.4,-2.453319210654961,2354.027678784689,297.70213762554636,0.543090819265653,3.0,9.93106412876639,9.93106412876639,0.4344726554125224,0.4344726554125224,5159.013785186474,5134.704178738029
1108,221.60000000000002,-2.7361295168538273,2367.8640464119326,295.92755684102656,0.3276092529442937,3.0,9.877826705230797,9.877826705230797,0.262087402355435,0.262087402355435,5240.986121874253,5183.20741792665
1109,221.8,-2.926723187608411,2382.124475591414,290.5118710352064,0.14295005844849276,3.0,9.715356131056192,9.715356131056192,0.11436004675879421,0.11436004675879421,5179.117091744125,5141.92973280335
1110,222.0,-3.0000000000000004,2397.0000000000005,280.8,0.0,3.0,9.424,9.424,0.0,0.0,4836.402547239283,4839.942722436071
